Date,Open,High,Low,Close,Adj Close,Volume
2012-02-15 00:00:00-05:00,18.36642837524414,18.796070098876953,17.746070861816406,17.773929595947266,15.009637832641602,1506120000
2012-02-16 00:00:00-05:00,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.146563529968262,944552000
2012-02-17 00:00:00-05:00,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.143854141235352,535805200
2012-02-21 00:00:00-05:00,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.527785301208496,605595200
2012-02-22 00:00:00-05:00,18.32428550720215,18.410356521606445,18.18107032775879,18.322856903076172,15.473197937011719,483302400
2012-02-23 00:00:00-05:00,18.395713806152344,18.493928909301758,18.196428298950195,18.4424991607666,15.574233055114746,568027600
2012-02-24 00:00:00-05:00,18.559642791748047,18.674999237060547,18.522857666015625,18.657499313354492,15.755791664123535,415072000
2012-02-27 00:00:00-05:00,18.618213653564453,18.875,18.43857192993164,18.777143478393555,15.856828689575195,547582000
2012-02-28 00:00:00-05:00,18.855714797973633,19.12178611755371,18.780357360839844,19.12178611755371,16.14788055419922,600387200
2012-02-29 00:00:00-05:00,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.35989761352539,952011200
2012-03-01 00:00:00-05:00,19.577499389648438,19.578929901123047,19.241785049438477,19.445356369018555,16.42111587524414,683270000
2012-03-02 00:00:00-05:00,19.437143325805664,19.5285701751709,19.375713348388672,19.470714569091797,16.442537307739258,431712400
2012-03-05 00:00:00-05:00,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.080015182495117,809124400
2012-03-06 00:00:00-05:00,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,15.992549896240234,810238800
2012-03-07 00:00:00-05:00,19.171428680419922,19.20642852783203,18.689285278320312,18.953214645385742,16.00551986694336,798520800
2012-03-08 00:00:00-05:00,19.096071243286133,19.392499923706055,19.00428581237793,19.356786727905273,16.346323013305664,516457200
2012-03-09 00:00:00-05:00,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.44223403930664,418919200
2012-03-12 00:00:00-05:00,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,16.648223876953125,407282400
2012-03-13 00:00:00-05:00,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,17.133798599243164,690855200
2012-03-14 00:00:00-05:00,20.644643783569336,21.239999771118164,20.549999237060547,21.056428909301758,17.781639099121094,1418844000
2012-03-15 00:00:00-05:00,21.414642333984375,21.42892837524414,20.662500381469727,20.912857055664062,17.66039276123047,1159718000
2012-03-16 00:00:00-05:00,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,17.660690307617188,825487600
2012-03-19 00:00:00-05:00,21.370357513427734,21.491785049438477,21.037500381469727,21.467857360839844,18.129070281982422,901236000
2012-03-20 00:00:00-05:00,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,18.275650024414062,816662000
2012-03-21 00:00:00-05:00,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,18.17129135131836,644042000
2012-03-22 00:00:00-05:00,21.349285125732422,21.58928680419922,21.26892852783203,21.405000686645508,18.075990676879883,623870800
2012-03-23 00:00:00-05:00,21.44607162475586,21.492856979370117,21.22857093811035,21.287500381469727,17.97676658630371,430488800
2012-03-26 00:00:00-05:00,21.421070098876953,21.683929443359375,21.259286880493164,21.6778564453125,18.306407928466797,595742000
2012-03-27 00:00:00-05:00,21.6492862701416,22.010000228881836,21.645000457763672,21.945714950561523,18.53261375427246,607129600
2012-03-28 00:00:00-05:00,22.084999084472656,22.194643020629883,21.796785354614258,22.057857513427734,18.6273136138916,655460400
2012-03-29 00:00:00-05:00,21.885000228881836,22.020000457763672,21.686786651611328,21.78071403503418,18.393268585205078,608238400
2012-03-30 00:00:00-05:00,21.741785049438477,21.805713653564453,21.354999542236328,21.412500381469727,18.08232307434082,731038000
2012-04-02 00:00:00-05:00,21.493928909301758,22.098928451538086,21.442142486572266,22.093929290771484,18.657777786254883,598351600
2012-04-03 00:00:00-05:00,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,18.980188369750977,834559600
2012-04-04 00:00:00-05:00,22.298213958740234,22.352142333984375,22.03571319580078,22.296785354614258,18.829082489013672,572980800
2012-04-05 00:00:00-05:00,22.39214324951172,22.66642951965332,22.264286041259766,22.63142967224121,19.111679077148438,641298000
2012-04-09 00:00:00-05:00,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.188587188720703,597536800
2012-04-10 00:00:00-05:00,22.854642868041992,23.0,22.35714340209961,22.444286346435547,18.953645706176758,889725200
2012-04-11 00:00:00-05:00,22.7214298248291,22.745357513427734,22.262142181396484,22.364286422729492,18.886091232299805,696614800
2012-04-12 00:00:00-05:00,22.321428298950195,22.547500610351562,22.16071319580078,22.241785049438477,18.78263282775879,614336800
2012-04-13 00:00:00-05:00,22.289642333984375,22.310714721679688,21.55392837524414,21.6153564453125,18.253637313842773,859644800
2012-04-16 00:00:00-05:00,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,17.496625900268555,1050786800
2012-04-17 00:00:00-05:00,20.676429748535156,21.78571319580078,20.425357818603516,21.774999618530273,18.38844108581543,1025528000
2012-04-18 00:00:00-05:00,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,18.347429275512695,954531200
2012-04-19 00:00:00-05:00,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,17.71708869934082,834719200
2012-04-20 00:00:00-05:00,21.12071418762207,21.23642921447754,20.372142791748047,20.463571548461914,17.280977249145508,1030985200
2012-04-23 00:00:00-05:00,20.378929138183594,20.59535789489746,19.87928581237793,20.417856216430664,17.24236297607422,966529200
2012-04-24 00:00:00-05:00,20.09321403503418,20.274642944335938,19.821428298950195,20.010000228881836,16.89794921875,1076149200
2012-04-25 00:00:00-05:00,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,18.39750099182129,905777600
2012-04-26 00:00:00-05:00,21.938213348388672,21.953214645385742,21.504642486572266,21.703571319580078,18.328128814697266,536068400
2012-04-27 00:00:00-05:00,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,18.18638038635254,406722400
2012-04-30 00:00:00-05:00,21.350000381469727,21.371429443359375,20.821428298950195,20.856428146362305,17.612743377685547,506144800
2012-05-01 00:00:00-05:00,20.889286041259766,21.312856674194336,20.758214950561523,20.79035758972168,17.55693817138672,610999200
2012-05-02 00:00:00-05:00,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,17.673063278198242,427389200
2012-05-03 00:00:00-05:00,21.08928680419922,21.121429443359375,20.725000381469727,20.779285430908203,17.54759407043457,390549600
2012-05-04 00:00:00-05:00,20.610000610351562,20.65571403503418,20.184642791748047,20.1875,17.04784393310547,529992400
2012-05-07 00:00:00-05:00,20.053571701049805,20.456071853637695,20.043928146362305,20.338571548461914,17.175416946411133,460118400
2012-05-08 00:00:00-05:00,20.34214210510254,20.41071319580078,19.95464324951172,20.292142868041992,17.136220932006836,497252000
2012-05-09 00:00:00-05:00,20.132143020629883,20.499286651611328,20.030357360839844,20.327856063842773,17.166372299194336,480704000
2012-05-10 00:00:00-05:00,20.520713806152344,20.567142486572266,20.301429748535156,20.375713348388672,17.206785202026367,333200000
2012-05-11 00:00:00-05:00,20.178571701049805,20.516786575317383,20.155357360839844,20.239643096923828,17.09187889099121,399546000
2012-05-14 00:00:00-05:00,20.091785430908203,20.268213272094727,19.91428565979004,19.93642807006836,16.83582305908203,352626400
2012-05-15 00:00:00-05:00,20.051786422729492,20.114999771118164,19.70535659790039,19.756071090698242,16.683517456054688,476336000
2012-05-16 00:00:00-05:00,19.787500381469727,19.88892936706543,19.322856903076172,19.502857208251953,16.469682693481445,560896000
2012-05-17 00:00:00-05:00,19.475357055664062,19.553571701049805,18.932857513427734,18.932857513427734,15.988332748413086,717220000
2012-05-18 00:00:00-05:00,19.06999969482422,19.407499313354492,18.6492862701416,18.942142486572266,15.996171951293945,732292400
2012-05-21 00:00:00-05:00,19.08928680419922,20.05500030517578,19.073213577270508,20.045713424682617,16.9281063079834,631106000
2012-05-22 00:00:00-05:00,20.3410701751709,20.49571418762207,19.735000610351562,19.891786575317383,16.79811668395996,694870400
2012-05-23 00:00:00-05:00,19.91071319580078,20.457143783569336,19.758214950561523,20.37714385986328,17.20799446105957,584897600
2012-05-24 00:00:00-05:00,20.56678581237793,20.58928680419922,20.043928146362305,20.190000534057617,17.049957275390625,496230000
2012-05-25 00:00:00-05:00,20.163928985595703,20.20892906188965,19.945356369018555,20.081785202026367,16.958574295043945,328507200
2012-05-29 00:00:00-05:00,20.389286041259766,20.5,20.18964385986328,20.438213348388672,17.259567260742188,380508800
2012-05-30 00:00:00-05:00,20.328571319580078,20.71392822265625,20.234285354614258,20.684642791748047,17.46767234802246,529429600
2012-05-31 00:00:00-05:00,20.740713119506836,20.76785659790039,20.409286499023438,20.633214950561523,17.42424201965332,491674400
2012-06-01 00:00:00-05:00,20.3271427154541,20.451786041259766,20.018571853637695,20.035356521606445,16.91935920715332,520987600
2012-06-04 00:00:00-05:00,20.053571701049805,20.26785659790039,19.58928680419922,20.153213500976562,17.018884658813477,556995600
2012-06-05 00:00:00-05:00,20.04535675048828,20.23107147216797,19.940357208251953,20.101070404052734,16.974851608276367,388214400
2012-06-06 00:00:00-05:00,20.27750015258789,20.49464225769043,20.196428298950195,20.409286499023438,17.235136032104492,401455600
2012-06-07 00:00:00-05:00,20.61750030517578,20.61857032775879,20.375,20.41857147216797,17.242977142333984,379766800
2012-06-08 00:00:00-05:00,20.41428565979004,20.735000610351562,20.321428298950195,20.7257137298584,17.50234603881836,347516400
2012-06-11 00:00:00-05:00,20.989999771118164,21.01785659790039,20.379642486572266,20.398929595947266,17.226390838623047,591264800
2012-06-12 00:00:00-05:00,20.516429901123047,20.593570709228516,20.239286422729492,20.5771427154541,17.376888275146484,435380400
2012-06-13 00:00:00-05:00,20.518571853637695,20.65999984741211,20.37071418762207,20.43428611755371,17.256254196166992,293580000
2012-06-14 00:00:00-05:00,20.40142822265625,20.48214340209961,20.259286880493164,20.411785125732422,17.237241744995117,345573200
2012-06-15 00:00:00-05:00,20.39285659790039,20.52214241027832,20.3410701751709,20.504642486572266,17.315662384033203,335255200
2012-06-18 00:00:00-05:00,20.391429901123047,20.996070861816406,20.370357513427734,20.920713424682617,17.66702651977539,440412000
2012-06-19 00:00:00-05:00,20.83571434020996,21.071428298950195,20.825000762939453,20.97892951965332,17.716188430786133,361404400
2012-06-20 00:00:00-05:00,21.00749969482422,21.04464340209961,20.742856979370117,20.919286727905273,17.665815353393555,358943200
2012-06-21 00:00:00-05:00,20.908571243286133,21.007856369018555,20.62285614013672,20.631071090698242,17.422428131103516,326351200
2012-06-22 00:00:00-05:00,20.68000030517578,20.792499542236328,20.55071449279785,20.78928565979004,17.5560359954834,284471600
2012-06-25 00:00:00-05:00,20.617856979370117,20.707143783569336,20.370357513427734,20.3846435546875,17.214326858520508,304382400
2012-06-26 00:00:00-05:00,20.40464210510254,20.517499923706055,20.26178550720215,20.429643630981445,17.252328872680664,276536400
2012-06-27 00:00:00-05:00,20.53571319580078,20.597856521606445,20.42571449279785,20.51785659790039,17.32682228088379,202997200
2012-06-28 00:00:00-05:00,20.416786193847656,20.5,20.20035743713379,20.323213577270508,17.16244888305664,282836400
2012-06-29 00:00:00-05:00,20.64285659790039,20.85714340209961,20.508928298950195,20.85714340209961,17.613346099853516,421500800
2012-07-02 00:00:00-05:00,20.883214950561523,21.195356369018555,20.842857360839844,21.161428451538086,17.870302200317383,400092000
2012-07-03 00:00:00-05:00,21.24571418762207,21.428571701049805,21.21428680419922,21.407499313354492,18.078102111816406,241712800
2012-07-05 00:00:00-05:00,21.448570251464844,21.94071388244629,21.41607093811035,21.783571243286133,18.395692825317383,484383200
2012-07-06 00:00:00-05:00,21.681785583496094,21.729999542236328,21.485000610351562,21.63857078552246,18.273237228393555,418930400
2012-07-09 00:00:00-05:00,21.617856979370117,21.924999237060547,21.57535743713379,21.92464256286621,18.514816284179688,379405600
2012-07-10 00:00:00-05:00,22.070356369018555,22.138214111328125,21.618213653564453,21.721786499023438,18.3435115814209,511957600
2012-07-11 00:00:00-05:00,21.64714241027832,21.7021427154541,21.329286575317383,21.5867862701416,18.229503631591797,469322000
2012-07-12 00:00:00-05:00,21.437143325805664,21.552499771118164,21.167142868041992,21.389286041259766,18.062726974487305,428041600
2012-07-13 00:00:00-05:00,21.5339298248291,21.68535614013672,21.428571701049805,21.60607147216797,18.24579429626465,311427200
2012-07-16 00:00:00-05:00,21.61142921447754,21.843570709228516,21.60785675048828,21.675357818603516,18.304302215576172,301260400
2012-07-17 00:00:00-05:00,21.813928604125977,21.83928680419922,21.54107093811035,21.676429748535156,18.30521011352539,293624800
2012-07-18 00:00:00-05:00,21.663928985595703,21.726428985595703,21.555713653564453,21.652143478393555,18.284698486328125,252700000
2012-07-19 00:00:00-05:00,21.83142852783203,21.97678565979004,21.64285659790039,21.940000534057617,18.527788162231445,436861600
2012-07-20 00:00:00-05:00,21.89392852783203,21.944286346435547,21.560714721679688,21.582143783569336,18.2255859375,397471200
2012-07-23 00:00:00-05:00,21.22857093811035,21.639286041259766,20.989643096923828,21.565357208251953,18.211408615112305,487975600
2012-07-24 00:00:00-05:00,21.692142486572266,21.7742862701416,21.375356674194336,21.461429595947266,18.123653411865234,565132400
2012-07-25 00:00:00-05:00,20.516429901123047,20.742856979370117,20.35714340209961,20.534643173217773,17.34099769592285,877312800
2012-07-26 00:00:00-05:00,20.705713272094727,20.72857093811035,20.3700008392334,20.531429290771484,17.338279724121094,406632800
2012-07-27 00:00:00-05:00,20.53607177734375,20.922500610351562,20.413928985595703,20.898571014404297,17.648324966430664,403936400
2012-07-30 00:00:00-05:00,21.104286193847656,21.408571243286133,20.99357032775879,21.25107192993164,17.946008682250977,379142400
2012-07-31 00:00:00-05:00,21.543928146362305,21.8464298248291,21.525714874267578,21.812856674194336,18.420412063598633,462327600
2012-08-01 00:00:00-05:00,21.99678611755371,22.014286041259766,21.53571319580078,21.671785354614258,18.301292419433594,384501600
2012-08-02 00:00:00-05:00,21.530000686645508,21.81035614013672,21.4375,21.706785202026367,18.330842971801758,332158400
2012-08-03 00:00:00-05:00,21.91535758972168,22.070714950561523,21.841428756713867,21.989286422729492,18.56940269470215,344920800
2012-08-06 00:00:00-05:00,22.046070098876953,22.31678581237793,21.97357177734375,22.233928680419922,18.776002883911133,302103200
2012-08-07 00:00:00-05:00,22.241785049438477,22.321428298950195,22.072856903076172,22.175357818603516,18.72654151916504,290446800
2012-08-08 00:00:00-05:00,22.121070861816406,22.281429290771484,22.03928565979004,22.13785743713379,18.694868087768555,244706000
2012-08-09 00:00:00-05:00,22.066070556640625,22.20464324951172,22.064285278320312,22.168928146362305,18.801488876342773,221642400
2012-08-10 00:00:00-05:00,22.096786499023438,22.205713272094727,22.0964298248291,22.203571319580078,18.83086585998535,194938800
2012-08-13 00:00:00-05:00,22.26392936706543,22.5,22.258928298950195,22.5,19.082271575927734,278832400
2012-08-14 00:00:00-05:00,22.56678581237793,22.8075008392334,22.50749969482422,22.56035614013672,19.133468627929688,340169200
2012-08-15 00:00:00-05:00,22.546428680419922,22.64285659790039,22.41964340209961,22.52964210510254,19.107410430908203,257342400
2012-08-16 00:00:00-05:00,22.543214797973633,22.74142837524414,22.51785659790039,22.726428985595703,19.274309158325195,254534000
2012-08-17 00:00:00-05:00,22.85714340209961,23.149642944335938,22.81464385986328,23.146785736083984,19.630815505981445,442761200
2012-08-20 00:00:00-05:00,23.214643478393555,23.75535774230957,23.21071434020996,23.75535774230957,20.146940231323242,613384800
2012-08-21 00:00:00-05:00,23.957857131958008,24.10285758972168,23.226070404052734,23.430713653564453,19.871612548828125,812719600
2012-08-22 00:00:00-05:00,23.372142791748047,23.89285659790039,23.146785736083984,23.888214111328125,20.25962257385254,565322800
2012-08-23 00:00:00-05:00,23.789642333984375,23.924999237060547,23.612499237060547,23.66535758972168,20.070619583129883,420128800
2012-08-24 00:00:00-05:00,23.55392837524414,23.90999984741211,23.412500381469727,23.68642807006836,20.088485717773438,437340400
2012-08-27 00:00:00-05:00,24.285356521606445,24.31678581237793,24.05500030517578,24.13142967224121,20.46589469909668,427008400
2012-08-28 00:00:00-05:00,24.106428146362305,24.14642906188965,23.952499389648438,24.100000381469727,20.439237594604492,267416800
2012-08-29 00:00:00-05:00,24.116071701049805,24.202499389648438,24.02142906188965,24.052499771118164,20.398950576782227,202806800
2012-08-30 00:00:00-05:00,23.95142936706543,23.983928680419922,23.673213958740234,23.70964241027832,20.10817527770996,302699600
2012-08-31 00:00:00-05:00,23.83035659790039,23.878570556640625,23.47321319580078,23.75857162475586,20.149669647216797,338321200
2012-09-04 00:00:00-05:00,23.777143478393555,24.11214256286621,23.73214340209961,24.10607147216797,20.44438362121582,367892000
2012-09-05 00:00:00-05:00,24.127500534057617,24.155357360839844,23.91428565979004,23.936786651611328,20.300809860229492,336375200
2012-09-06 00:00:00-05:00,24.041786193847656,24.22464370727539,23.957143783569336,24.15250015258789,20.483760833740234,391196400
2012-09-07 00:00:00-05:00,24.2160701751709,24.374286651611328,24.1346435546875,24.301429748535156,20.610071182250977,329666400
2012-09-10 00:00:00-05:00,24.301786422729492,24.403213500976562,23.64642906188965,23.669286727905273,20.073945999145508,487998000
2012-09-11 00:00:00-05:00,23.753929138183594,23.93214225769043,23.446428298950195,23.592500686645508,20.008825302124023,503983200
2012-09-12 00:00:00-05:00,23.816070556640625,23.924999237060547,23.428571701049805,23.921070098876953,20.28748321533203,712233200
2012-09-13 00:00:00-05:00,24.19178581237793,24.48214340209961,24.098928451538086,24.39214324951172,20.686996459960938,598360000
2012-09-14 00:00:00-05:00,24.641429901123047,24.89214324951172,24.5674991607666,24.68857192993164,20.938405990600586,600474000
2012-09-17 00:00:00-05:00,24.97678565979004,24.992856979370117,24.8075008392334,24.992143630981445,21.19586753845215,398031200
2012-09-18 00:00:00-05:00,24.99571418762207,25.083213806152344,24.872142791748047,25.068214416503906,21.2603816986084,373503200
2012-09-19 00:00:00-05:00,25.009286880493164,25.142499923706055,24.984643936157227,25.075000762939453,21.26613426208496,326874800
2012-09-20 00:00:00-05:00,24.969999313354492,25.00214385986328,24.77214241027832,24.953571319580078,21.16315269470215,336568400
2012-09-21 00:00:00-05:00,25.086071014404297,25.18107032775879,24.977142333984375,25.00321388244629,21.205251693725586,571589200
2012-09-24 00:00:00-05:00,24.53071403503418,24.825714111328125,24.39285659790039,24.671070098876953,20.92355728149414,639766400
2012-09-25 00:00:00-05:00,24.580713272094727,24.742143630981445,24.03571319580078,24.05500030517578,20.401065826416016,518789600
2012-09-26 00:00:00-05:00,23.88357162475586,24.024642944335938,23.614286422729492,23.75642967224121,20.147855758666992,576503200
2012-09-27 00:00:00-05:00,23.72464370727539,24.36321449279785,23.58392906188965,24.332857131958008,20.6367244720459,594090000
2012-09-28 00:00:00-05:00,24.241071701049805,24.32535743713379,23.8125,23.825000762939453,20.206010818481445,535110800
2012-10-01 00:00:00-05:00,23.969999313354492,24.16964340209961,23.446428298950195,23.54964256286621,19.97247886657715,543594800
2012-10-02 00:00:00-05:00,23.636070251464844,23.798213958740234,23.237499237060547,23.618213653564453,20.03063201904297,627992400
2012-10-03 00:00:00-05:00,23.7450008392334,23.9950008392334,23.66535758972168,23.980356216430664,20.337766647338867,424281200
2012-10-04 00:00:00-05:00,23.97321319580078,24.08035659790039,23.769643783569336,23.814285278320312,20.196918487548828,370725600
2012-10-05 00:00:00-05:00,23.757143020629883,23.78571319580078,23.260000228881836,23.306785583496094,19.76650619506836,594006000
2012-10-08 00:00:00-05:00,23.10285758972168,23.12714385986328,22.71821403503418,22.791786193847656,19.32973861694336,637994000
2012-10-09 00:00:00-05:00,22.808929443359375,22.874643325805664,22.269643783569336,22.70892906188965,19.25946807861328,838597200
2012-10-10 00:00:00-05:00,22.847856521606445,23.03499984741211,22.75,22.8896427154541,19.4127254486084,510356000
2012-10-11 00:00:00-05:00,23.08928680419922,23.114286422729492,22.43214225769043,22.43214225769043,19.024717330932617,546081200
2012-10-12 00:00:00-05:00,22.484285354614258,22.692142486572266,22.332143783569336,22.489643096923828,19.073486328125,460014800
2012-10-15 00:00:00-05:00,22.58392906188965,22.68321418762207,22.280357360839844,22.670000076293945,19.226455688476562,432502000
2012-10-16 00:00:00-05:00,22.69178581237793,23.225000381469727,22.53571319580078,23.206785202026367,19.681697845458984,549771600
2012-10-17 00:00:00-05:00,23.17392921447754,23.313928604125977,23.0,23.021785736083984,19.524795532226562,389037600
2012-10-18 00:00:00-05:00,22.842500686645508,22.930713653564453,22.5,22.59428596496582,19.162235260009766,476624400
2012-10-19 00:00:00-05:00,22.537500381469727,22.563213348388672,21.77214241027832,21.780000686645508,18.47163963317871,744086000
2012-10-22 00:00:00-05:00,21.872142791748047,22.692142486572266,21.812856674194336,22.64392852783203,19.20433235168457,546730800
2012-10-23 00:00:00-05:00,22.53571319580078,22.639286041259766,21.8464298248291,21.90571403503418,18.57825469970703,707145600
2012-10-24 00:00:00-05:00,22.194286346435547,22.376785278320312,21.808570861816406,22.02964210510254,18.68336296081543,558527200
2012-10-25 00:00:00-05:00,22.14285659790039,22.21428680419922,21.626785278320312,21.769285202026367,18.462543487548828,656325600
2012-10-26 00:00:00-05:00,21.765356063842773,21.928571701049805,21.10714340209961,21.571428298950195,18.294750213623047,1018432800
2012-10-31 00:00:00-05:00,21.24571418762207,21.498571395874023,20.989286422729492,21.261428833007812,18.031841278076172,510003200
2012-11-01 00:00:00-05:00,21.364999771118164,21.53571319580078,21.22035789489746,21.30500030517578,18.068796157836914,361298000
2012-11-02 00:00:00-05:00,21.28178596496582,21.319643020629883,20.52678680419922,20.600000381469727,17.470876693725586,599373600
2012-11-05 00:00:00-05:00,20.84000015258789,20.991785049438477,20.628570556640625,20.87928581237793,17.707744598388672,529135600
2012-11-06 00:00:00-05:00,21.07964324951172,21.097856521606445,20.717500686645508,20.816070556640625,17.654129028320312,374917200
2012-11-07 00:00:00-05:00,20.494285583496094,20.519285202026367,19.84821319580078,19.928571701049805,16.978635787963867,793648800
2012-11-08 00:00:00-05:00,20.022499084472656,20.07964324951172,19.11750030517578,19.20535659790039,16.36248016357422,1056146000
2012-11-09 00:00:00-05:00,19.30071449279785,19.817142486572266,19.06142807006836,19.537857055664062,16.64575958251953,929913600
2012-11-12 00:00:00-05:00,19.79107093811035,19.803571701049805,19.237499237060547,19.38678550720215,16.51704978942871,515802000
2012-11-13 00:00:00-05:00,19.24678611755371,19.65999984741211,19.15571403503418,19.389286041259766,16.519176483154297,532949200
2012-11-14 00:00:00-05:00,19.48214340209961,19.551786422729492,19.1492862701416,19.174285888671875,16.33600425720215,477170400
2012-11-15 00:00:00-05:00,19.197500228881836,19.26785659790039,18.665000915527344,18.77214241027832,15.993382453918457,789910800
2012-11-16 00:00:00-05:00,18.757143020629883,18.928571701049805,18.0625,18.845714569091797,16.056068420410156,1266893600
2012-11-19 00:00:00-05:00,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,17.21384620666504,823317600
2012-11-20 00:00:00-05:00,20.425357818603516,20.426786422729492,19.806428909301758,20.032499313354492,17.067180633544922,642754000
2012-11-21 00:00:00-05:00,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,17.091218948364258,373002000
2012-11-23 00:00:00-05:00,20.256071090698242,20.428571701049805,20.092857360839844,20.41071319580078,17.389413833618164,272826400
2012-11-26 00:00:00-05:00,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,17.938016891479492,630579600
2012-11-27 00:00:00-05:00,21.055356979370117,21.086429595947266,20.717857360839844,20.885000228881836,17.793495178222656,533330000
2012-11-28 00:00:00-05:00,20.616785049438477,20.921428680419922,20.437856674194336,20.819286346435547,17.737504959106445,520864400
2012-11-29 00:00:00-05:00,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,17.932851791381836,514698800
